latitude,longitude,time,borehole,depth,frozen,cryostructures,visible_ice,ASTM_2488,materials,organic_cover,top_of_interval,bottom_of_interval
68.87264,-133.58344,2014-03-29T00:00:00Z,312-01,2.9,1,Nf,Low,GP-GM,Gravel,0.2,1.2,4.6
68.87264,-133.58344,2014-03-29T00:00:00Z,312-01,4.8,1,Nbn,Medium to high,SW-SM,Coarse till,0.2,4.6,5
68.87264,-133.58344,2014-03-29T00:00:00Z,312-01,7.05,1,Nbn,Medium to high,GW,Gravel,0.2,5,9.1
68.8727,-133.5821,2014-03-31T00:00:00Z,312-02,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.8727,-133.5821,2014-03-31T00:00:00Z,312-02,0.9,1,Nf,Low,GW,Gravel,0.1,0.1,1.7
68.8727,-133.5821,2014-03-31T00:00:00Z,312-02,5.5,1,Nbn/Nf,Low,GP-GM,Gravel,0.1,1.7,9.3
68.8727,-133.5821,2014-03-31T00:00:00Z,312-02,10,1,Nbn/Nbe,Medium to high,SM,Sand,0.1,9.3,10.7
68.8729,-133.57951,2014-03-31T00:00:00Z,312-03,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.8729,-133.57951,2014-03-31T00:00:00Z,312-03,2.35,1,Nf,Low,GP-GM,Gravel,0.1,0.1,4.6
68.8729,-133.57951,2014-03-31T00:00:00Z,312-03,6.85,0,,None,GP-GM,Gravel,0.1,4.6,9.1
68.87269,-133.58565,2014-03-29T00:00:00Z,312-04,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.87269,-133.58565,2014-03-29T00:00:00Z,312-04,0.55,1,Vx/Nbn,Medium to high,CL,Clay,0.1,0.1,1
68.87269,-133.58565,2014-03-29T00:00:00Z,312-04,3.25,1,Nf,Low,GW-GM,Gravel,0.1,1,5.5
68.87269,-133.58565,2014-03-29T00:00:00Z,312-04,5.8,1,Nbe,Medium to high,GW-GM,Gravel,0.1,5.5,6.1
68.87269,-133.58565,2014-03-29T00:00:00Z,312-04,7.15,1,Nf,Low,GW-GM,Gravel,0.1,6.1,8.2
68.87269,-133.58565,2014-03-29T00:00:00Z,312-04,8.35,1,Nbn,Medium to high,CH,Clay,0.1,8.2,8.5
68.87269,-133.58565,2014-03-29T00:00:00Z,312-04,9.6,1,Nbn,Medium to high,SC,Sand,0.1,8.5,10.7
68.87316,-133.58432,2014-03-29T00:00:00Z,312-05,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.87316,-133.58432,2014-03-29T00:00:00Z,312-05,0.75,1,Vx,Medium to high,SC,Sand,0.1,0.1,1.4
68.87316,-133.58432,2014-03-29T00:00:00Z,312-05,2,1,Nbn,Medium to high,SM,Sand,0.1,1.4,2.6
68.87316,-133.58432,2014-03-29T00:00:00Z,312-05,4.35,1,Nf,Low,GP-GM,Gravel,0.1,2.6,6.1
68.87316,-133.58432,2014-03-29T00:00:00Z,312-05,7.05,0,,None,GP-GM,Gravel,0.1,6.1,8
68.87316,-133.58432,2014-03-29T00:00:00Z,312-05,8.55,1,Nf,Low,GP-GM,Gravel,0.1,8,9.1
68.87322,-133.58237,2014-03-31T00:00:00Z,312-06,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.87322,-133.58237,2014-03-31T00:00:00Z,312-06,1.9,1,Nf,Low,GW-GM,Gravel,0.1,0.1,3.7
68.87322,-133.58237,2014-03-31T00:00:00Z,312-06,3.9,1,Nbn,Medium to high,SP,Coarse till,0.1,3.7,4.1
68.87322,-133.58237,2014-03-31T00:00:00Z,312-06,4.55,1,Nf,Low,SP,Coarse till,0.1,4.1,5
68.87322,-133.58237,2014-03-31T00:00:00Z,312-06,5.55,1,Vx,Medium to high,SP,Coarse till,0.1,5,6.1
68.87322,-133.58237,2014-03-31T00:00:00Z,312-06,6.7,1,Nf,Low,SP,Coarse till,0.1,6.1,7.3
68.87322,-133.58237,2014-03-31T00:00:00Z,312-06,7.9,1,Vs/Nbn,Medium to high,CH,Clay,0.1,7.3,8.5
68.87322,-133.58237,2014-03-31T00:00:00Z,312-06,8.8,1,Vs/Nbn,Medium to high,SP,Coarse till,0.1,8.5,9.1
68.87508,-133.57835,2014-03-29T00:00:00Z,312-07,0.6,1,Nf,No visible ice,GW-GM,Gravel,0,0,1.2
68.87508,-133.57835,2014-03-29T00:00:00Z,312-07a,0.1,0,,None,TOPSOIL,Organics,0.2,0,0.2
68.87508,-133.57835,2014-03-29T00:00:00Z,312-07a,0.4,1,Vx,Medium to high,ORGANICS,Organics,0.2,0.2,0.6
68.87508,-133.57835,2014-03-29T00:00:00Z,312-07a,0.9,1,Nf,No visible ice,SW-SM,Coarse till,0.2,0.6,1.2
68.87535,-133.57716,2014-03-29T00:00:00Z,312-08,0.75,1,Vx/Nbe,Low,ML,Silt,0,0,1.5
68.87535,-133.57716,2014-03-29T00:00:00Z,312-08,3.05,1,Nf,No visible ice,SC,Sand,0,1.5,4.6
68.87535,-133.57716,2014-03-29T00:00:00Z,312-08,5.35,1,Vc,Low,SC,Sand,0,4.6,6.1
68.87535,-133.57716,2014-03-29T00:00:00Z,312-08,6.8,1,Nf,No visible ice,SC,Sand,0,6.1,7.5
68.87535,-133.57716,2014-03-29T00:00:00Z,312-08,8.3,1,Vx,Medium to high,SC,Sand,0,7.5,9.1
68.87537,-133.5759,2014-03-29T00:00:00Z,312-09,2.45,1,Nf,No visible ice,SM,Sand,0,0,4.9
68.87537,-133.5759,2014-03-29T00:00:00Z,312-09,5.35,1,Vx,Low,SM,Sand,0,4.9,5.8
68.87537,-133.5759,2014-03-29T00:00:00Z,312-09,7.45,1,Vc,Low,SP-SM,Coarse till,0,5.8,9.1
68.87537,-133.5759,2014-03-29T00:00:00Z,312-09,9.9,1,Nf/Nbn,No visible ice,SM,Sand,0,9.1,10.7
68.8762,-133.57867,2014-03-29T00:00:00Z,312-10,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.8762,-133.57867,2014-03-29T00:00:00Z,312-10,1.35,1,Nf,Low,GW-GM,Gravel,0.1,0.1,2.6
68.8762,-133.57867,2014-03-29T00:00:00Z,312-10,2.8,1,Nbn,Medium to high,CL,Gravel,0.1,2.6,3
68.8762,-133.57867,2014-03-29T00:00:00Z,312-10,6,1,Nf,Low,GW,Gravel,0.1,3,9
68.8762,-133.57867,2014-03-29T00:00:00Z,312-10,9.05,1,,Pure ice,ICE,Ice,0.1,9,9.1
68.8762,-133.57867,2014-03-29T00:00:00Z,312-10,9.9,1,Nf,Low,GW-GM,Gravel,0.1,9.1,10.7
68.8762,-133.57867,2014-03-29T00:00:00Z,312-10,11.65,1,Nbn,Medium to high,GW-GM,Gravel,0.1,10.7,12.6
68.8762,-133.57867,2014-03-29T00:00:00Z,312-10,12.7,1,,Pure ice,ICE,Ice,0.1,12.6,12.8
68.87721,-133.57945,2014-03-28T00:00:00Z,312-11,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.87721,-133.57945,2014-03-28T00:00:00Z,312-11,1.4,0,,None,GW,Gravel,0.1,0.1,2.7
68.87721,-133.57945,2014-03-28T00:00:00Z,312-11,3.25,1,Nf,No visible ice,CL,Clay,0.1,2.7,3.8
68.87721,-133.57945,2014-03-28T00:00:00Z,312-11,6.15,1,Nf,No visible ice,GW-GC,Gravel,0.1,3.8,8.5
68.87721,-133.57945,2014-03-28T00:00:00Z,312-11,9.3,1,Nbn,No visible ice,SC,Sand,0.1,8.5,10.1
68.87721,-133.57945,2014-03-28T00:00:00Z,312-11,10.4,1,,Pure ice,ICE,Ice,0.1,10.1,10.7
68.87472,-133.57037,2014-03-30T00:00:00Z,312-12,0.75,1,Vx,Low,ORGANICS,Organics,1.5,0,1.5
68.87472,-133.57037,2014-03-30T00:00:00Z,312-12,2.25,1,Vx/Nbe,Low,CL,Clay,1.5,1.5,3
68.87472,-133.57037,2014-03-30T00:00:00Z,312-12,4.4,1,Nf,No visible ice,GP-GM,Gravel,1.5,3,5.8
68.87472,-133.57037,2014-03-30T00:00:00Z,312-12,5.95,1,Nf,No visible ice,SP-SM,Coarse till,1.5,5.8,6.1
68.87472,-133.57037,2014-03-30T00:00:00Z,312-12,6.85,1,Nf,No visible ice,SM,Sand,1.5,6.1,7.6
68.87472,-133.57037,2014-03-30T00:00:00Z,312-12,8.35,1,Vx,Medium to high,SM,Sand,1.5,7.6,9.1
68.8733,-133.57735,2014-03-30T00:00:00Z,312-13,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
68.8733,-133.57735,2014-03-30T00:00:00Z,312-13,0.8,1,Nf,No visible ice,GW,Gravel,0.1,0.1,1.5
68.8733,-133.57735,2014-03-30T00:00:00Z,312-13,3.05,1,Nf,No visible ice,SP-SM,Coarse till,0.1,1.5,4.6
68.8733,-133.57735,2014-03-30T00:00:00Z,312-13,6.85,1,Nf,No visible ice,SW-SM,Coarse till,0.1,4.6,9.1
68.87332,-133.57977,2014-03-31T00:00:00Z,312-14,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.87332,-133.57977,2014-03-31T00:00:00Z,312-14,0.8,1,Vx/Nf,Medium to high,SM,Sand,0.1,0.1,1.5
68.87332,-133.57977,2014-03-31T00:00:00Z,312-14,3.8,1,Nf,Low,SW,Coarse till,0.1,1.5,6.1
68.87332,-133.57977,2014-03-31T00:00:00Z,312-14,6.85,1,Nf/Nbn,Low,GP-GM,Gravel,0.1,6.1,7.6
68.87332,-133.57977,2014-03-31T00:00:00Z,312-14,7.9,1,Nbn/Nbe,Medium to high,SM,Sand,0.1,7.6,8.2
68.87332,-133.57977,2014-03-31T00:00:00Z,312-14,8.65,1,Nf/Nbn,Medium to high,GW,Gravel,0.1,8.2,9.1
68.87332,-133.57977,2014-03-31T00:00:00Z,312-14,10.65,1,Nbn,Medium to high,SW,Coarse till,0.1,9.1,12.2
68.8742,-133.57552,2014-04-01T00:00:00Z,312-15,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.8742,-133.57552,2014-04-01T00:00:00Z,312-15,0.8,1,Nf,Low,SP,Coarse till,0.1,0.1,1.5
68.8742,-133.57552,2014-04-01T00:00:00Z,312-15,1.95,1,Nbn,Medium to high,SC,Sand,0.1,1.5,2.4
68.8742,-133.57552,2014-04-01T00:00:00Z,312-15,2.7,1,Nf,Low,GW,Gravel,0.1,2.4,3
68.8742,-133.57552,2014-04-01T00:00:00Z,312-15,3.5,1,Nbn/Nbe,Medium to high,ML,Silt,0.1,3,4
68.8742,-133.57552,2014-04-01T00:00:00Z,312-15,5.05,1,Nbn/Nbe,Medium to high,SP,Coarse till,0.1,4,6.1
68.8742,-133.57552,2014-04-01T00:00:00Z,312-15,6.85,1,Vx/Vs/Nbn,Medium to high,CH,Clay,0.1,6.1,7.6
68.87483,-133.57597,2014-04-01T00:00:00Z,312-16,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.87483,-133.57597,2014-04-01T00:00:00Z,312-16,0.65,1,Nbn,Medium to high,CH,Clay,0.1,0.1,1.2
68.87483,-133.57597,2014-04-01T00:00:00Z,312-16,1.8,1,,Medium to high,SW-SM,Coarse till,0.1,1.2,2.4
68.87483,-133.57597,2014-04-01T00:00:00Z,312-16,2.9,1,Vx,Medium to high,SM,Sand,0.1,2.4,3.4
68.87483,-133.57597,2014-04-01T00:00:00Z,312-16,3.6,1,,Medium to high,GM,Fine till,0.1,3.4,3.8
68.87483,-133.57597,2014-04-01T00:00:00Z,312-16,4.2,1,Nf,Low,GM,Fine till,0.1,3.8,4.6
68.87483,-133.57597,2014-04-01T00:00:00Z,312-16,5.65,1,,Low,GM,Fine till,0.1,4.6,6.7
68.87483,-133.57597,2014-04-01T00:00:00Z,312-16,7.15,1,Vx/Nbn,Medium to high,SP,Coarse till,0.1,6.7,7.6
68.87483,-133.57597,2014-04-01T00:00:00Z,312-16,7.8,1,,Medium to high,SP,Coarse till,0.1,7.6,8
68.87483,-133.57597,2014-04-01T00:00:00Z,312-16,8.55,1,Vx/Nbn,Medium to high,SP,Coarse till,0.1,8,9.1
68.87318,-133.5662,2014-03-31T00:00:00Z,312-17,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
68.87318,-133.5662,2014-03-31T00:00:00Z,312-17,2.2,1,Nf,No visible ice,SM,Sand,0.1,0.1,4.3
68.87318,-133.5662,2014-03-31T00:00:00Z,312-17,5.65,1,Nbn,No visible ice,ML,Silt,0.1,4.3,7
68.87419,-133.56267,2014-03-31T00:00:00Z,312-18,0.1,0,,None,TOPSOIL,Organics,0.6,0,0.2
68.87419,-133.56267,2014-03-31T00:00:00Z,312-18,0.4,1,Vx/Nbe,Low,ORGANICS,Organics,0.6,0.2,0.6
68.87419,-133.56267,2014-03-31T00:00:00Z,312-18,1,1,,Low,ML,Silt,0.6,0.6,1.4
68.87419,-133.56267,2014-03-31T00:00:00Z,312-18,1.45,1,Vx,Medium to high,ML,Silt,0.6,1.4,1.5
68.87419,-133.56267,2014-03-31T00:00:00Z,312-18,2.1,1,Nf,No visible ice,SM,Sand,0.6,1.5,2.7
68.87419,-133.56267,2014-03-31T00:00:00Z,312-18,3.25,1,Vx/Nf,Low,SC,Sand,0.6,2.7,3.8
68.87419,-133.56267,2014-03-31T00:00:00Z,312-18,4.2,1,Vs,Medium to high,CL,Clay,0.6,3.8,4.6
68.87428,-133.57729,2014-03-29T00:00:00Z,312-19,0.75,1,Nf,No visible ice,SM,Sand,0,0,1.5
68.87428,-133.57729,2014-03-29T00:00:00Z,312-19,2.45,1,Nf,No visible ice,GP-GM,Gravel,0,1.5,3.4
68.87428,-133.57729,2014-03-29T00:00:00Z,312-19,4,1,Nf,No visible ice,SM,Sand,0,3.4,4.6
68.87428,-133.57729,2014-03-29T00:00:00Z,312-19,5.35,1,Nf,No visible ice,GP-GM,Gravel,0,4.6,6.1
68.87428,-133.57729,2014-03-29T00:00:00Z,312-19,6.85,1,Nf,No visible ice,SW-SM,Coarse till,0,6.1,7.6
68.87428,-133.57729,2014-03-29T00:00:00Z,312-19,9.15,1,Nf,No visible ice,GW-GM,Gravel,0,7.6,10.7
68.87337,-133.56073,2014-03-31T00:00:00Z,312-20,0.1,0,,None,TOPSOIL,Organics,0.2,0,0.2
68.87337,-133.56073,2014-03-31T00:00:00Z,312-20,0.85,1,Nf,No visible ice,SP-SM,Coarse till,0.2,0.2,1.5
68.87337,-133.56073,2014-03-31T00:00:00Z,312-20,2.25,1,Nf,No visible ice,GM,Fine till,0.2,1.5,3
68.87337,-133.56073,2014-03-31T00:00:00Z,312-20,3.5,1,Nf/Nbn,No visible ice,SC,Sand,0.2,3,4
68.87337,-133.56073,2014-03-31T00:00:00Z,312-20,5.05,1,Vc/Nf,Low,SM,Sand,0.2,4,6.1
68.87209,-133.55849,2014-03-31T00:00:00Z,312-21,0.15,0,,None,TOPSOIL,Organics,0.3,0,0.3
68.87209,-133.55849,2014-03-31T00:00:00Z,312-21,1.65,1,Nf,No visible ice,GP-GM,Gravel,0.3,0.3,3
68.87209,-133.55849,2014-03-31T00:00:00Z,312-21,4.55,1,Nbn,No visible ice,ML,Silt,0.3,3,6.1
68.8725,-133.55618,2014-04-01T00:00:00Z,312-22,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.8725,-133.55618,2014-04-01T00:00:00Z,312-22,0.65,1,Vx/Nbe,Medium to high,SP-SM,Coarse till,0.1,0.1,1.2
68.8725,-133.55618,2014-04-01T00:00:00Z,312-22,2.75,1,Nf,Low,SP-SM,Coarse till,0.1,1.2,4.3
68.8725,-133.55618,2014-04-01T00:00:00Z,312-22,4.65,1,Nbn,Medium to high,CH,Clay,0.1,4.3,5
68.8725,-133.55618,2014-04-01T00:00:00Z,312-22,5.55,1,,Medium to high,SC,Sand,0.1,5,6.1
68.8727,-133.55354,2014-04-01T00:00:00Z,312-23,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.8727,-133.55354,2014-04-01T00:00:00Z,312-23,0.2,1,Vx,Medium to high,CH,Clay,0.1,0.1,0.3
68.8727,-133.55354,2014-04-01T00:00:00Z,312-23,1.05,1,,Pure ice,ICE,Ice,0.1,0.3,1.8
68.8727,-133.55354,2014-04-01T00:00:00Z,312-23,2.25,1,Nbn,Medium to high,SM,Sand,0.1,1.8,2.7
68.8727,-133.55354,2014-04-01T00:00:00Z,312-23,3.35,1,Nf,Low,GW,Gravel,0.1,2.7,4
68.8727,-133.55354,2014-04-01T00:00:00Z,312-23,4.3,1,Nf,Low,SM,Sand,0.1,4,4.6
68.87247,-133.55135,2014-04-01T00:00:00Z,312-24,0.05,0,,None,TOPSOIL,Organics,1.5,0,0.1
68.87247,-133.55135,2014-04-01T00:00:00Z,312-24,0.8,1,Vx,Low,ORGANICS,Organics,1.5,0.1,1.5
68.87247,-133.55135,2014-04-01T00:00:00Z,312-24,3.8,1,Nf,No visible ice,GP-GM,Gravel,1.5,1.5,6.1
68.87247,-133.55135,2014-04-01T00:00:00Z,312-24,6.85,1,Nf,No visible ice,SM,Sand,1.5,6.1,7.6
68.87211,-133.5516,2014-04-01T00:00:00Z,312-25,0.1,0,,None,TOPSOIL,Organics,0.6,0,0.2
68.87211,-133.5516,2014-04-01T00:00:00Z,312-25,0.4,1,Vx,Medium to high,ORGANICS,Organics,0.6,0.2,0.6
68.87211,-133.5516,2014-04-01T00:00:00Z,312-25,4.1,1,Nf,No visible ice,SM,Sand,0.6,0.6,7.6
68.87186,-133.54817,2014-04-01T00:00:00Z,312-26,0.05,0,,None,TOPSOIL,Organics,0.6,0,0.1
68.87186,-133.54817,2014-04-01T00:00:00Z,312-26,0.35,1,Vx,Medium to high,ORGANICS,Organics,0.6,0.1,0.6
68.87186,-133.54817,2014-04-01T00:00:00Z,312-26,1.35,1,,Pure ice,ICE,Ice,0.6,0.6,2.1
68.87186,-133.54817,2014-04-01T00:00:00Z,312-26,2.4,1,Vx/Vc,Medium to high,SM,Sand,0.6,2.1,2.7
68.87186,-133.54817,2014-04-01T00:00:00Z,312-26,3.65,1,Nf,No visible ice,GM,Fine till,0.6,2.7,4.6
68.87186,-133.54817,2014-04-01T00:00:00Z,312-26,5.35,1,Nf/Nbe,No visible ice,ML,Silt,0.6,4.6,6.1
68.87156,-133.54675,2014-04-01T00:00:00Z,312-27,0.1,0,,None,TOPSOIL,Organics,1.5,0,0.2
68.87156,-133.54675,2014-04-01T00:00:00Z,312-27,0.4,1,Nf,No visible ice,ORGANICS,Organics,1.5,0.2,0.6
68.87156,-133.54675,2014-04-01T00:00:00Z,312-27,0.75,1,Vx/Nbe,Medium to high,ORGANICS,Organics,1.5,0.6,0.9
68.87156,-133.54675,2014-04-01T00:00:00Z,312-27,1,1,Nbe,Low,ORGANICS,Organics,1.5,0.9,1.1
68.87156,-133.54675,2014-04-01T00:00:00Z,312-27,1.15,1,Vx,Medium to high,ORGANICS,Organics,1.5,1.1,1.2
68.87156,-133.54675,2014-04-01T00:00:00Z,312-27,1.35,1,Vx/Vc,Medium to high,ORGANICS,Organics,1.5,1.2,1.5
68.87156,-133.54675,2014-04-01T00:00:00Z,312-27,2.25,1,Nf,No visible ice,GM,Fine till,1.5,1.5,3
68.87156,-133.54675,2014-04-01T00:00:00Z,312-27,4.55,1,Nf/Nbn,No visible ice,ML,Silt,1.5,3,6.1
68.87394,-133.5722,2014-03-30T00:00:00Z,312-28,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
68.87394,-133.5722,2014-03-30T00:00:00Z,312-28,1.55,1,Nf,No visible ice,GW,Gravel,0.1,0.1,3
68.87394,-133.5722,2014-03-30T00:00:00Z,312-28,4.55,1,Nf,No visible ice,SM,Sand,0.1,3,6.1
68.87394,-133.5722,2014-03-30T00:00:00Z,312-28,6.8,1,Nf/Nbn,No visible ice,SC,Sand,0.1,6.1,7.5
68.87394,-133.5722,2014-03-30T00:00:00Z,312-28,8.3,1,Nf,No visible ice,SM,Sand,0.1,7.5,9.1
68.87362,-133.5721,2014-03-31T00:00:00Z,312-29,1.35,1,Nf,No visible ice,GP-GM,Gravel,0,0,2.7
68.87362,-133.5721,2014-03-31T00:00:00Z,312-29,4.4,1,Nf,No visible ice,SP-SM,Coarse till,0,2.7,6.1
68.87362,-133.5721,2014-03-31T00:00:00Z,312-29,6.85,1,Nf,No visible ice,SM,Sand,0,6.1,7.6
68.87362,-133.5721,2014-03-31T00:00:00Z,312-29,8.35,1,Nf/Nbn,No visible ice,SC,Sand,0,7.6,9.1
68.87321,-133.57562,2014-03-30T00:00:00Z,312-30,0.75,1,Vx,Medium to high,ORGANICS,Organics,1.5,0,1.5
68.87321,-133.57562,2014-03-30T00:00:00Z,312-30,4.55,1,Nf,No visible ice,GP-GM,Gravel,1.5,1.5,7.6
68.87321,-133.57562,2014-03-30T00:00:00Z,312-30,8.35,1,Nf,No visible ice,SP,Coarse till,1.5,7.6,9.1
68.73659,-133.43907,2012-04-07T00:00:00Z,0325-1-1,0.075,0,,,ORGANICS,Organics,0.15,0,0.15
68.73659,-133.43907,2012-04-07T00:00:00Z,0325-1-1,1.225,1,Vx,Low,SM-SC,Sand,0.15,0.15,2.3
68.73659,-133.43907,2012-04-07T00:00:00Z,0325-1-1,4.6,1,Vx,Low,SW,Coarse till,0.15,2.3,6.9
68.73659,-133.43907,2012-04-07T00:00:00Z,0325-1-1,8.45,1,Vx,Low,GP,Gravel,0.15,6.9,10
68.74291,-133.42162,2012-04-06T00:00:00Z,0325-1-11,0.075,0,,,ORGANICS,Organics,0.15,0,0.15
68.74291,-133.42162,2012-04-06T00:00:00Z,0325-1-11,0.675,1,Vx,Low,ML,Silt,0.15,0.15,1.2
68.74291,-133.42162,2012-04-06T00:00:00Z,0325-1-11,4.05,1,Vx,Low,SM-SC,Sand,0.15,1.2,6.9
68.74291,-133.42162,2012-04-06T00:00:00Z,0325-1-11,7.85,1,Vx,Low,SM,Sand,0.15,6.9,8.8
68.73601,-133.4372,2012-04-08T00:00:00Z,0325-1-12,0.075,0,,,ORGANICS,Organics,0.15,0,0.15
68.73601,-133.4372,2012-04-08T00:00:00Z,0325-1-12,1.525,1,Vs,Low,SM-SC,Sand,0.15,0.15,2.9
68.73601,-133.4372,2012-04-08T00:00:00Z,0325-1-12,6.05,1,Vs,Low,SP-SW,Coarse till,0.15,2.9,9.2
68.73601,-133.4372,2012-04-08T00:00:00Z,0325-1-12,9.6,1,Vs,Low,GP,Gravel,0.15,9.2,10
68.73663,-133.4355,2012-04-08T00:00:00Z,0325-1-13,0.075,0,,,ORGANICS,Organics,0.15,0,0.15
68.73663,-133.4355,2012-04-08T00:00:00Z,0325-1-13,0.775,1,Vx,Low,ML,Silt,0.15,0.15,1.4
68.73663,-133.4355,2012-04-08T00:00:00Z,0325-1-13,3.45,1,Vx,Low,SM-SC,Sand,0.15,1.4,5.5
68.73663,-133.4355,2012-04-08T00:00:00Z,0325-1-13,7.75,1,Vx,Low,SP-SW,Coarse till,0.15,5.5,10
68.73725,-133.4338,2012-04-08T00:00:00Z,0325-1-14,0.075,0,,,ORGANICS,Organics,0.15,0,0.15
68.73725,-133.4338,2012-04-08T00:00:00Z,0325-1-14,1.275,1,Vx,Low,ML,Silt,0.15,0.15,2.4
68.73725,-133.4338,2012-04-08T00:00:00Z,0325-1-14,4.95,1,Vx,Low,SM-SC,Sand,0.15,2.4,7.5
68.73725,-133.4338,2012-04-08T00:00:00Z,0325-1-14,8.35,1,Vx,Low,GP,Gravel,0.15,7.5,9.2
68.73789,-133.432,2012-04-08T00:00:00Z,0325-1-15,0.075,0,,,ORGANICS,Organics,0.15,0,0.15
68.73789,-133.432,2012-04-08T00:00:00Z,0325-1-15,0.975,1,,High,ML,Silt,0.15,0.15,1.8
68.73789,-133.432,2012-04-08T00:00:00Z,0325-1-15,4.1,1,,No visible ice,SP-SW,Coarse till,0.15,1.8,6.4
68.73789,-133.432,2012-04-08T00:00:00Z,0325-1-15,8.1,1,,No visible ice,GP,Gravel,0.15,6.4,9.8
68.73852,-133.43028,2012-04-07T00:00:00Z,0325-1-16,0.15,0,,,ORGANICS,Organics,0.3,0,0.3
68.73852,-133.43028,2012-04-07T00:00:00Z,0325-1-16,0.6,1,,High,ML,Silt,0.3,0.3,0.9
68.73852,-133.43028,2012-04-07T00:00:00Z,0325-1-16,2.9,1,,No visible ice,SM,Sand,0.3,0.9,4.9
68.73852,-133.43028,2012-04-07T00:00:00Z,0325-1-16,7.45,1,,No visible ice,GP,Gravel,0.3,4.9,10
68.73916,-133.42857,2012-04-07T00:00:00Z,0325-1-17,0.15,0,,,ORGANICS,Organics,0.3,0,0.3
68.73916,-133.42857,2012-04-07T00:00:00Z,0325-1-17,1.15,1,Vx,Low,ML,Silt,0.3,0.3,2
68.73916,-133.42857,2012-04-07T00:00:00Z,0325-1-17,6.65,1,Vx,Low,SP-SW,Coarse till,0.3,2,11.3
68.73722,-133.43744,2012-04-07T00:00:00Z,0325-1-2,0.1,0,,,ORGANICS,Organics,0.2,0,0.2
68.73722,-133.43744,2012-04-07T00:00:00Z,0325-1-2,1.15,1,Vx,Low,ML,Silt,0.2,0.2,2.1
68.73722,-133.43744,2012-04-07T00:00:00Z,0325-1-2,4.1,1,Vx,Low,SP,Coarse till,0.2,2.1,6.1
68.74109,-133.42342,2012-04-07T00:00:00Z,0325-1-20,0.075,0,,,ORGANICS,Organics,0.15,0,0.15
68.74109,-133.42342,2012-04-07T00:00:00Z,0325-1-20,1.225,1,Vx,Low,SM-SC,Sand,0.15,0.15,2.3
68.74109,-133.42342,2012-04-07T00:00:00Z,0325-1-20,6.15,1,Vx/Vr,Low,SP,Coarse till,0.15,2.3,10
